RPM,Temperature,Pump PWM,Pump Enable,Requested RPM
060669,0446,82,255,60
060609,0446,81,255,60
060609,0446,81,255,60
060422,0446,81,255,60
060361,0446,81,255,60
060240,0446,81,255,60
060240,0446,81,255,60
059889,0446,81,255,60
059768,0446,81,255,60
059586,0446,81,255,60
059465,0446,81,255,60
059349,0446,82,255,60
059288,0446,82,255,60
059056,0446,82,255,60
059233,0446,82,255,60
058996,0446,82,255,60
059056,0446,82,255,60
058880,0447,82,255,60
058880,0447,82,255,60
058935,0447,82,255,60
058935,0447,82,255,60
059056,0447,82,255,60
059056,0447,82,255,60
059288,0447,82,255,60
059349,0448,82,255,60
059465,0448,82,255,60
059586,0448,82,255,60
059647,0449,82,255,60
059707,0449,82,255,60
059889,0449,82,255,60
059889,0450,82,255,60
059889,0450,82,255,60
059889,0450,82,255,60
059889,0451,82,255,60
060361,0451,82,255,60
060301,0451,82,255,60
060422,0451,82,255,60
060483,0452,82,255,60
060669,0452,82,255,60
060669,0452,82,255,60
060669,0452,82,255,60
060795,0453,82,255,60
060795,0453,82,255,60
060795,0453,82,255,60
060669,0453,82,255,60
060856,0453,82,255,60
060856,0453,82,255,60
060982,0453,82,255,60
060982,0453,82,255,60
060982,0453,82,255,60
061043,0453,81,255,60
061043,0453,81,255,60
060982,0453,81,255,60
060917,0453,81,255,60
060917,0453,81,255,60
060917,0453,81,255,60
061103,0453,81,255,60
060982,0453,81,255,60
060982,0453,81,255,60
061043,0453,81,255,60
060730,0454,81,255,60
060669,0453,81,255,60
060543,0453,81,255,60
060361,0453,81,255,60
060361,0453,81,255,60
060180,0453,81,255,60
060180,0453,81,255,60
060180,0453,81,255,60
060180,0453,81,255,60
060180,0452,81,255,60
059828,0452,81,255,60
059889,0452,81,255,60
059889,0452,81,255,60
059647,0452,81,255,60
059647,0452,81,255,60
059526,0452,81,255,60
059526,0452,81,255,60
059526,0452,81,255,60
059465,0452,81,255,60
059409,0452,81,255,60
059409,0452,82,255,60
059288,0452,82,255,60
059288,0452,82,255,60
059349,0452,82,255,60
059233,0452,82,255,80
059233,0452,96,255,80
059349,0452,96,255,80
059526,0452,96,255,80
059526,0453,96,255,80
061043,0454,96,255,80
062439,0455,97,255,80
062439,0457,97,255,80
065572,0459,97,255,80
067039,0462,97,255,80
068420,0464,97,255,80
070018,0468,97,255,80
070018,0471,97,255,80
072990,0473,97,255,80
074441,0476,97,255,80
074441,0478,97,255,80
076342,0478,97,255,80
077223,0478,97,255,80
078125,0478,97,255,80
078953,0478,97,255,80
079577,0478,97,255,80
080006,0478,96,255,80
080006,0478,96,255,80
080862,0478,96,255,80
081195,0478,96,255,80
081195,0478,96,255,80
081195,0478,96,255,80
081417,0478,96,255,80
081417,0478,96,255,80
081417,0478,96,255,80
081417,0478,96,255,80
081417,0478,96,255,80
081417,0478,96,255,80
081417,0478,96,255,80
081965,0479,96,255,80
081965,0477,96,255,80
082192,0476,96,255,80
082192,0475,96,255,80
081965,0474,96,255,80
081965,0473,96,255,80
082076,0472,96,255,80
081965,0471,95,255,80
082076,0470,95,255,80
081965,0469,95,255,80
082192,0468,95,255,80
082192,0467,95,255,80
081528,0466,95,255,80
081528,0464,95,255,80
081306,0463,95,255,80
081306,0462,95,255,80
081084,0461,95,255,80
081195,0460,95,255,80
081084,0459,95,255,80
081084,0458,95,255,80
080862,0457,95,255,80
080973,0457,95,255,80
080862,0456,95,255,80
080973,0455,95,255,80
080862,0454,95,255,80
080751,0454,95,255,80
080751,0453,95,255,80
080973,0452,95,255,80
080973,0451,95,255,80
080973,0451,95,255,80
080862,0450,95,255,80
080751,0450,95,255,80
081084,0449,95,255,80
080973,0449,95,255,80
080973,0448,95,255,80
080751,0448,95,255,80
080862,0448,95,255,80
080862,0447,95,255,80
080862,0447,95,255,80
080751,0446,95,255,80
080973,0446,95,255,80
080862,0446,95,255,80
080862,0446,95,255,80
080862,0445,95,255,80
080751,0445,95,255,80
080862,0445,95,255,80
080751,0445,95,255,80
080751,0445,95,255,80
080751,0444,95,255,80
080862,0444,95,255,80
081084,0444,95,255,80
081195,0444,95,255,80
080973,0444,95,255,80
080973,0443,95,255,80
080973,0443,95,255,80
080973,0443,95,255,80
080973,0443,95,255,80
081195,0443,95,255,80
081195,0443,95,255,80
081084,0442,95,255,80
081084,0443,95,255,80
081195,0442,95,255,80
081084,0442,95,255,80
081195,0442,95,255,80
081306,0442,95,255,80
081195,0442,95,255,80
081306,0442,95,255,80
081195,0442,95,255,80
081306,0442,95,255,80
081306,0442,95,255,80
081195,0442,95,255,80
081195,0442,95,255,80
081417,0442,95,255,80
081306,0442,95,255,80
081195,0442,95,255,80
081306,0442,95,255,80
081417,0442,95,255,80
081306,0442,94,255,80
081306,0442,94,255,80
081417,0442,94,255,80
081195,0442,94,255,80
081417,0442,94,255,80
081417,0442,94,255,80
081528,0442,94,255,80
081417,0442,94,255,80
081417,0442,94,255,80
081195,0441,94,255,80
081084,0441,94,255,80
081195,0441,94,255,80
080645,0441,94,255,80
080973,0441,94,255,80
080751,0441,94,255,80
080645,0440,94,255,80
080645,0440,94,255,80
080645,0440,94,255,80
080645,0440,94,255,80
080645,0440,94,255,80
080218,0440,94,255,80
080218,0440,94,255,80
080218,0440,94,255,80
080218,0440,94,255,80
080112,0440,94,255,80
080218,0440,94,255,80
080218,0440,94,255,80
080112,0440,94,255,80
080112,0440,94,255,80
080112,0440,94,255,80
080112,0441,94,255,80
080006,0441,94,255,80
080006,0441,94,255,80
080006,0441,94,255,80
080006,0441,94,255,80
079895,0441,94,255,80
080006,0441,94,255,80
079895,0441,94,255,80
079895,0442,94,255,80
079895,0442,94,255,80
079895,0442,94,255,80
080006,0442,94,255,80
079895,0442,94,255,80
079789,0443,94,255,80
079895,0443,94,255,80
079789,0443,94,255,80
079789,0443,94,255,80
080006,0444,94,255,80
079895,0444,94,255,80
079895,0444,94,255,80
080006,0444,94,255,80
080112,0445,94,255,80
079895,0445,94,255,80
080006,0445,94,255,80
080006,0445,94,255,80
080006,0446,94,255,80
080218,0446,94,255,80
080218,0446,94,255,80
000000,0446,94,255,80
000000,0446,94,255,80
000000,0446,72,255,80
000000,0446,72,255,80
000000,0446,72,255,80
000000,0446,72,255,80
078534,0446,72,255,80
075007,0445,72,255,80
075007,0443,72,255,80
068339,0441,72,255,80
065789,0439,72,255,80
063562,0436,72,255,80
063562,0433,78,255,80
059647,0430,78,255,80
058084,0427,78,255,80
056658,0424,78,255,80
055453,0421,78,255,80
054204,0419,80,255,80
053242,0416,80,255,80
052585,0414,80,255,80
052490,0411,80,255,80
052490,0410,80,255,80
052490,0409,81,255,80
052772,0409,81,255,80
053004,0409,81,255,80
053196,0410,81,255,80
053196,0411,81,255,80
053956,0414,82,255,80
054204,0415,82,255,80
054648,0417,82,255,80
054648,0419,82,255,80
055297,0421,82,255,80
055923,0424,83,255,80
055923,0426,83,255,80
056552,0428,83,255,80
057147,0431,83,255,80
057147,0433,83,255,80
058029,0435,84,255,80
058543,0438,84,255,80
080218,0470,95,255,80
080218,0469,95,255,80
080218,0469,95,255,80
080751,0468,95,255,80
080973,0468,95,255,80
081084,0468,93,255,80
080973,0467,93,255,80
081417,0467,93,255,80
081306,0466,93,255,80
081417,0466,93,255,80
081528,0464,93,255,80
081528,0464,93,255,80
081528,0463,93,255,80
081528,0463,93,255,80
081528,0462,93,255,80
081306,0461,93,255,80
080973,0461,93,255,80
080862,0460,93,255,80
080751,0459,93,255,80
080751,0458,93,255,80
080751,0457,93,255,80
080112,0456,93,255,80
080006,0456,93,255,80
079895,0455,93,255,80
079895,0454,93,255,80
079789,0453,93,255,80
079895,0453,93,255,80
079789,0452,93,255,80
079683,0451,93,255,80
079895,0451,93,255,80
079683,0450,93,255,80
079683,0450,93,255,80
079789,0449,93,255,80
079789,0449,93,255,80
079895,0448,93,255,80
079789,0448,93,255,80
079683,0448,93,255,80
079683,0447,93,255,80
079577,0447,93,255,80
079577,0447,93,255,80
079577,0447,93,255,80
079683,0446,93,255,80
079577,0446,93,255,80
079577,0446,93,255,80
079683,0446,93,255,80
079577,0446,93,255,80
079683,0445,93,255,80
079577,0445,93,255,80
079789,0445,93,255,80
079789,0445,93,255,80
079789,0445,93,255,80
079683,0445,93,255,80
079789,0444,93,255,80
079789,0444,93,255,80
079683,0444,93,255,80
079683,0444,93,255,80
079683,0444,93,255,80
079895,0444,93,255,80
079895,0444,93,255,80
079789,0444,93,255,80
079895,0444,93,255,80
079789,0444,93,255,80
079789,0444,93,255,80
079895,0444,93,255,80
079895,0444,93,255,80
079683,0444,93,255,80
080006,0444,93,255,80
079789,0444,93,255,80
079895,0444,93,255,80
079895,0444,93,255,80
080006,0444,93,255,80
079895,0443,93,255,80
079895,0443,93,255,80
079895,0443,93,255,80
080006,0443,93,255,80
080112,0443,93,255,80
080006,0443,93,255,80
080006,0443,93,255,80
080006,0443,93,255,80
080006,0443,93,255,80
080006,0443,93,255,80
080006,0443,93,255,80
080218,0444,93,255,80
080112,0444,93,255,80
080112,0444,93,255,80
080112,0444,0,0,80
080112,0444,0,0,80
080112,0444,0,0,80
080112,0444,0,0,80
080112,0444,0,0,80
080112,0443,0,0,80
078953,0442,0,0,80
073348,0441,0,0,80
066011,0439,0,0,80
066011,0436,0,0,80
066011,0431,0,0,80
050636,0426,0,0,80
046882,0421,0,0,80
043858,0415,0,0,80
043858,0407,0,0,80
033370,0384,0,0,80
032312,0378,0,0,80
030750,0371,0,0,80
030020,0365,0,0,80
